Year,Month,n-2,n-1,n,y 
2017.0,1.0,2000.0,2000.0,2000.0,1000.0
2017.0,2.0,2000.0,2000.0,1000.0,1000.0
2017.0,3.0,2000.0,1000.0,1000.0,1500.0
2017.0,4.0,1000.0,1000.0,1500.0,1000.0
2017.0,5.0,1000.0,1500.0,1000.0,1000.0
2017.0,6.0,1500.0,1000.0,1000.0,1000.0
2017.0,7.0,1000.0,1000.0,1000.0,500.0
2017.0,8.0,1000.0,1000.0,500.0,500.0
2017.0,9.0,1000.0,500.0,500.0,504.0
2017.0,10.0,500.0,500.0,504.0,992.0
2017.0,11.0,500.0,504.0,992.0,992.0
2017.0,12.0,504.0,992.0,992.0,992.0
2018.0,1.0,992.0,992.0,992.0,1430.0
2018.0,2.0,992.0,992.0,1430.0,1430.0
2018.0,3.0,992.0,1430.0,1430.0,1426.0
2018.0,4.0,1430.0,1430.0,1426.0,938.0
2018.0,5.0,1430.0,1426.0,938.0,938.0
2018.0,6.0,1426.0,938.0,938.0,938.0
2018.0,7.0,938.0,938.0,938.0,1500.0
2018.0,8.0,938.0,938.0,1500.0,1500.0
2018.0,9.0,938.0,1500.0,1500.0,1000.0
2018.0,10.0,1500.0,1500.0,1000.0,0.0
2018.0,11.0,1500.0,1000.0,0.0,0.0
2018.0,12.0,1000.0,0.0,0.0,200.0
2019.0,1.0,0.0,0.0,200.0,200.0
2019.0,2.0,0.0,200.0,200.0,200.0
2019.0,3.0,200.0,200.0,200.0,200.0
2015.0,11.0,54.0,54.0,54.0,54.0
2015.0,12.0,54.0,54.0,54.0,54.0
2016.0,1.0,54.0,54.0,54.0,144.0
2016.0,2.0,54.0,54.0,144.0,110.0
2016.0,3.0,54.0,144.0,110.0,110.0
2016.0,4.0,144.0,110.0,110.0,110.0
2016.0,5.0,110.0,110.0,110.0,110.0
2016.0,6.0,110.0,110.0,110.0,110.0
2016.0,7.0,110.0,110.0,110.0,18.0
2016.0,8.0,110.0,110.0,18.0,68.0
2016.0,9.0,110.0,18.0,68.0,168.0
2016.0,10.0,18.0,68.0,168.0,168.0
2016.0,11.0,68.0,168.0,168.0,168.0
2016.0,12.0,168.0,168.0,168.0,168.0
2017.0,1.0,168.0,168.0,168.0,150.0
2017.0,2.0,168.0,168.0,150.0,250.0
2017.0,3.0,168.0,150.0,250.0,150.0
2017.0,4.0,150.0,250.0,150.0,150.0
2017.0,5.0,250.0,150.0,150.0,150.0
2017.0,6.0,150.0,150.0,150.0,306.0
2017.0,7.0,150.0,150.0,306.0,306.0
2017.0,8.0,150.0,306.0,306.0,156.0
2017.0,9.0,306.0,306.0,156.0,156.0
2017.0,10.0,306.0,156.0,156.0,356.0
2017.0,11.0,156.0,156.0,356.0,756.0
2017.0,12.0,156.0,356.0,756.0,600.0
2018.0,1.0,356.0,756.0,600.0,600.0
2018.0,2.0,756.0,600.0,600.0,642.0
2018.0,3.0,600.0,600.0,642.0,844.0
2018.0,4.0,600.0,642.0,844.0,644.0
2018.0,5.0,642.0,844.0,644.0,244.0
2018.0,6.0,844.0,644.0,244.0,244.0
2018.0,7.0,644.0,244.0,244.0,244.0
2018.0,8.0,244.0,244.0,244.0,1002.0
2018.0,9.0,244.0,244.0,1002.0,1052.0
2018.0,10.0,244.0,1002.0,1052.0,1980.0
2018.0,11.0,1002.0,1052.0,1980.0,1580.0
2018.0,12.0,1052.0,1980.0,1580.0,930.0
2019.0,1.0,1980.0,1580.0,930.0,832.0
2019.0,2.0,1580.0,930.0,832.0,652.0
2019.0,3.0,930.0,832.0,652.0,658.0
2015.0,4.0,784.0,784.0,784.0,660.0
2015.0,5.0,784.0,784.0,660.0,0.0
2015.0,6.0,784.0,660.0,0.0,0.0
2015.0,7.0,660.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,0.0
2015.0,9.0,0.0,0.0,0.0,0.0
2015.0,10.0,0.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,802.0
2016.0,11.0,0.0,0.0,802.0,802.0
2016.0,12.0,0.0,802.0,802.0,802.0
2017.0,1.0,802.0,802.0,802.0,802.0
2017.0,2.0,802.0,802.0,802.0,802.0
2017.0,3.0,802.0,802.0,802.0,802.0
2017.0,4.0,802.0,802.0,802.0,0.0
2017.0,5.0,802.0,802.0,0.0,0.0
2017.0,6.0,802.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,0.0
2017.0,9.0,0.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,620.0
2017.0,12.0,0.0,0.0,620.0,620.0
2018.0,1.0,0.0,620.0,620.0,1820.0
2019.0,1.0,380.0,380.0,380.0,380.0
2019.0,2.0,380.0,380.0,380.0,0.0
2019.0,3.0,380.0,380.0,0.0,0.0
2015.0,4.0,1300.0,1300.0,1000.0,0.0
2015.0,5.0,1300.0,1000.0,0.0,0.0
2015.0,6.0,1000.0,0.0,0.0,0.0
2015.0,7.0,0.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,0.0
2015.0,9.0,0.0,0.0,0.0,0.0
2015.0,10.0,0.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,450.0
2016.0,7.0,0.0,0.0,450.0,450.0
2016.0,8.0,0.0,450.0,450.0,450.0
2016.0,9.0,450.0,450.0,450.0,850.0
2016.0,10.0,450.0,450.0,850.0,850.0
2016.0,11.0,450.0,850.0,850.0,850.0
2016.0,12.0,850.0,850.0,850.0,400.0
2017.0,1.0,850.0,850.0,400.0,1100.0
2017.0,2.0,850.0,400.0,1100.0,1100.0
2017.0,3.0,400.0,1100.0,1100.0,700.0
2017.0,4.0,1100.0,1100.0,700.0,700.0
2017.0,5.0,1100.0,700.0,700.0,700.0
2017.0,6.0,700.0,700.0,700.0,700.0
2017.0,7.0,700.0,700.0,700.0,0.0
2017.0,8.0,700.0,700.0,0.0,600.0
2017.0,9.0,700.0,0.0,600.0,600.0
2017.0,10.0,0.0,600.0,600.0,600.0
2017.0,11.0,600.0,600.0,600.0,1200.0
2017.0,12.0,600.0,600.0,1200.0,1200.0
2018.0,1.0,600.0,1200.0,1200.0,1200.0
2018.0,2.0,1200.0,1200.0,1200.0,600.0
2018.0,3.0,1200.0,1200.0,600.0,600.0
2018.0,4.0,1200.0,600.0,600.0,600.0
2018.0,5.0,600.0,600.0,600.0,0.0
2018.0,6.0,600.0,600.0,0.0,0.0
2018.0,7.0,600.0,0.0,0.0,0.0
2018.0,8.0,0.0,0.0,0.0,580.0
2018.0,9.0,0.0,0.0,580.0,750.0
2018.0,10.0,0.0,580.0,750.0,502.0
2018.0,11.0,580.0,750.0,502.0,502.0
2018.0,12.0,750.0,502.0,502.0,502.0
2019.0,1.0,502.0,502.0,502.0,502.0
2019.0,2.0,502.0,502.0,502.0,502.0
2019.0,3.0,502.0,502.0,502.0,0.0
2015.0,9.0,106.0,106.0,178.0,178.0
2015.0,10.0,106.0,178.0,178.0,178.0
2015.0,11.0,178.0,178.0,178.0,178.0
2015.0,12.0,178.0,178.0,178.0,72.0
2016.0,1.0,178.0,178.0,72.0,72.0
2016.0,2.0,178.0,72.0,72.0,0.0
2016.0,3.0,72.0,72.0,0.0,0.0
2016.0,4.0,72.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,0.0
2016.0,12.0,0.0,0.0,0.0,50.0
2017.0,1.0,0.0,0.0,50.0,50.0
2017.0,2.0,0.0,50.0,50.0,130.0
2017.0,3.0,50.0,50.0,130.0,130.0
2017.0,4.0,50.0,130.0,130.0,130.0
2017.0,5.0,130.0,130.0,130.0,130.0
2017.0,6.0,130.0,130.0,130.0,80.0
2017.0,7.0,130.0,130.0,80.0,80.0
2017.0,8.0,130.0,80.0,80.0,0.0
2017.0,9.0,80.0,80.0,0.0,0.0
2017.0,10.0,80.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,100.0
2018.0,1.0,0.0,0.0,100.0,100.0
2018.0,2.0,0.0,100.0,100.0,100.0
2018.0,3.0,100.0,100.0,100.0,100.0
2018.0,4.0,100.0,100.0,100.0,100.0
2018.0,5.0,100.0,100.0,100.0,100.0
2018.0,6.0,100.0,100.0,100.0,0.0
2018.0,7.0,100.0,100.0,0.0,0.0
2018.0,8.0,100.0,0.0,0.0,200.0
2019.0,1.0,0.0,0.0,0.0,100.0
2019.0,2.0,0.0,0.0,100.0,164.0
2019.0,3.0,0.0,100.0,164.0,164.0
2015.0,4.0,0.0,0.0,0.0,0.0
2015.0,5.0,0.0,0.0,0.0,0.0
2015.0,6.0,0.0,0.0,0.0,0.0
2015.0,7.0,0.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,0.0
2015.0,9.0,0.0,0.0,0.0,0.0
2015.0,10.0,0.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,156.0
2016.0,2.0,0.0,0.0,156.0,156.0
2016.0,3.0,0.0,156.0,156.0,156.0
2016.0,4.0,156.0,156.0,156.0,156.0
2016.0,5.0,156.0,156.0,156.0,156.0
2016.0,6.0,156.0,156.0,156.0,156.0
2016.0,7.0,156.0,156.0,156.0,0.0
2016.0,8.0,156.0,156.0,0.0,0.0
2016.0,9.0,156.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,0.0
2016.0,12.0,0.0,0.0,0.0,0.0
2017.0,1.0,0.0,0.0,0.0,0.0
2017.0,2.0,0.0,0.0,0.0,0.0
2017.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,0.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,0.0
2017.0,9.0,0.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,0.0
2018.0,4.0,0.0,0.0,0.0,0.0
2018.0,5.0,0.0,0.0,0.0,0.0
2018.0,6.0,0.0,0.0,0.0,0.0
2018.0,7.0,0.0,0.0,0.0,0.0
2018.0,8.0,0.0,0.0,0.0,0.0
2018.0,9.0,0.0,0.0,0.0,0.0
2018.0,10.0,0.0,0.0,0.0,146.0
2018.0,11.0,0.0,0.0,146.0,100.0
2018.0,12.0,0.0,146.0,100.0,100.0
2019.0,1.0,146.0,100.0,100.0,100.0
2019.0,2.0,100.0,100.0,100.0,50.0
2019.0,3.0,100.0,100.0,50.0,50.0
2015.0,5.0,2500.0,2500.0,1500.0,0.0
2015.0,6.0,2500.0,1500.0,0.0,0.0
2015.0,7.0,1500.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,1512.0
2015.0,9.0,0.0,0.0,1512.0,1512.0
2015.0,10.0,0.0,1512.0,1512.0,1718.0
2015.0,11.0,1512.0,1512.0,1718.0,1718.0
2015.0,12.0,1512.0,1718.0,1718.0,1718.0
2016.0,1.0,1718.0,1718.0,1718.0,1718.0
2016.0,2.0,1718.0,1718.0,1718.0,406.0
2016.0,3.0,1718.0,1718.0,406.0,406.0
2016.0,4.0,1718.0,406.0,406.0,200.0
2016.0,5.0,406.0,406.0,200.0,200.0
2016.0,6.0,406.0,200.0,200.0,200.0
2016.0,7.0,200.0,200.0,200.0,200.0
2016.0,8.0,200.0,200.0,200.0,0.0
2016.0,9.0,200.0,200.0,0.0,0.0
2016.0,10.0,200.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,250.0
2016.0,12.0,0.0,0.0,250.0,250.0
2017.0,1.0,0.0,250.0,250.0,1750.0
2017.0,2.0,250.0,250.0,1750.0,1750.0
2017.0,3.0,250.0,1750.0,1750.0,2050.0
2017.0,4.0,1750.0,1750.0,2050.0,2050.0
2017.0,5.0,1750.0,2050.0,2050.0,1800.0
2017.0,6.0,2050.0,2050.0,1800.0,1800.0
2017.0,7.0,2050.0,1800.0,1800.0,300.0
2017.0,8.0,1800.0,1800.0,300.0,300.0
2017.0,9.0,1800.0,300.0,300.0,0.0
2017.0,10.0,300.0,300.0,0.0,300.0
2017.0,11.0,300.0,0.0,300.0,506.0
2017.0,12.0,0.0,300.0,506.0,506.0
2018.0,1.0,300.0,506.0,506.0,808.0
2018.0,2.0,506.0,506.0,808.0,808.0
2018.0,3.0,506.0,808.0,808.0,808.0
2018.0,4.0,808.0,808.0,808.0,508.0
2018.0,5.0,808.0,808.0,508.0,302.0
2018.0,6.0,808.0,508.0,302.0,302.0
2018.0,7.0,508.0,302.0,302.0,0.0
2018.0,8.0,302.0,302.0,0.0,950.0
2018.0,9.0,302.0,0.0,950.0,950.0
2018.0,10.0,0.0,950.0,950.0,0.0
2018.0,11.0,950.0,950.0,0.0,0.0
2018.0,12.0,950.0,0.0,0.0,0.0
2019.0,1.0,0.0,0.0,0.0,0.0
2019.0,2.0,0.0,0.0,0.0,0.0
2019.0,3.0,0.0,0.0,0.0,0.0
2015.0,4.0,200.0,200.0,150.0,282.0
2015.0,5.0,200.0,150.0,282.0,282.0
2015.0,6.0,150.0,282.0,282.0,200.0
2015.0,7.0,282.0,282.0,200.0,200.0
2015.0,8.0,282.0,200.0,200.0,200.0
2015.0,9.0,200.0,200.0,200.0,200.0
2015.0,10.0,200.0,200.0,200.0,0.0
2015.0,11.0,200.0,200.0,0.0,0.0
2015.0,12.0,200.0,0.0,0.0,30.0
2016.0,1.0,0.0,0.0,30.0,30.0
2016.0,2.0,0.0,30.0,30.0,30.0
2016.0,3.0,30.0,30.0,30.0,30.0
2016.0,4.0,30.0,30.0,30.0,30.0
2016.0,5.0,30.0,30.0,30.0,30.0
2016.0,6.0,30.0,30.0,30.0,0.0
2016.0,7.0,30.0,30.0,0.0,0.0
2016.0,8.0,30.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,44.0
2016.0,11.0,0.0,0.0,44.0,44.0
2016.0,12.0,0.0,44.0,44.0,44.0
2017.0,1.0,44.0,44.0,44.0,44.0
2017.0,2.0,44.0,44.0,44.0,44.0
2017.0,3.0,44.0,44.0,44.0,44.0
2017.0,4.0,44.0,44.0,44.0,0.0
2017.0,5.0,44.0,44.0,0.0,62.0
2017.0,6.0,44.0,0.0,62.0,62.0
2017.0,7.0,0.0,62.0,62.0,68.0
2017.0,8.0,62.0,62.0,68.0,68.0
2017.0,9.0,62.0,68.0,68.0,128.0
2017.0,10.0,68.0,68.0,128.0,128.0
2017.0,11.0,68.0,128.0,128.0,66.0
2017.0,12.0,128.0,128.0,66.0,84.0
2018.0,1.0,128.0,66.0,84.0,128.0
2018.0,2.0,66.0,84.0,128.0,128.0
2018.0,3.0,84.0,128.0,128.0,118.0
2018.0,4.0,128.0,128.0,118.0,118.0
2018.0,5.0,128.0,118.0,118.0,118.0
2018.0,6.0,118.0,118.0,118.0,100.0
2018.0,7.0,118.0,118.0,100.0,50.0
2018.0,8.0,118.0,100.0,50.0,80.0
2018.0,9.0,100.0,50.0,80.0,40.0
2018.0,10.0,50.0,80.0,40.0,1672.0
2018.0,11.0,80.0,40.0,1672.0,1604.0
2018.0,12.0,40.0,1672.0,1604.0,1526.0
2019.0,1.0,1672.0,1604.0,1526.0,1162.0
2019.0,2.0,1604.0,1526.0,1162.0,1500.0
2019.0,3.0,1526.0,1162.0,1500.0,1194.0
2015.0,5.0,20.0,0.0,0.0,0.0
2015.0,6.0,0.0,0.0,0.0,0.0
2015.0,7.0,0.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,0.0
2015.0,9.0,0.0,0.0,0.0,0.0
2015.0,10.0,0.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,26.0
2016.0,8.0,0.0,0.0,26.0,76.0
2016.0,9.0,0.0,26.0,76.0,76.0
2016.0,10.0,26.0,76.0,76.0,76.0
2016.0,11.0,76.0,76.0,76.0,76.0
2016.0,12.0,76.0,76.0,76.0,76.0
2017.0,1.0,76.0,76.0,76.0,50.0
2017.0,2.0,76.0,76.0,50.0,0.0
2017.0,3.0,76.0,50.0,0.0,0.0
2017.0,4.0,50.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,100.0
2017.0,9.0,0.0,0.0,100.0,252.0
2017.0,10.0,0.0,100.0,252.0,252.0
2017.0,11.0,100.0,252.0,252.0,252.0
2017.0,12.0,252.0,252.0,252.0,252.0
2018.0,1.0,252.0,252.0,252.0,252.0
2018.0,2.0,252.0,252.0,252.0,152.0
2018.0,3.0,252.0,252.0,152.0,0.0
2018.0,4.0,252.0,152.0,0.0,0.0
2018.0,5.0,152.0,0.0,0.0,0.0
2018.0,6.0,0.0,0.0,0.0,0.0
2018.0,7.0,0.0,0.0,0.0,0.0
2018.0,8.0,0.0,0.0,0.0,0.0
2018.0,9.0,0.0,0.0,0.0,0.0
2018.0,10.0,0.0,0.0,0.0,180.0
2018.0,11.0,0.0,0.0,180.0,180.0
2018.0,12.0,0.0,180.0,180.0,180.0
2019.0,1.0,180.0,180.0,180.0,180.0
2019.0,2.0,180.0,180.0,180.0,0.0
2019.0,3.0,180.0,180.0,0.0,0.0
2016.0,2.0,10.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,0.0
2016.0,4.0,0.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,40.0
2016.0,6.0,0.0,0.0,40.0,40.0
2016.0,7.0,0.0,40.0,40.0,40.0
2016.0,8.0,40.0,40.0,40.0,40.0
2016.0,9.0,40.0,40.0,40.0,40.0
2016.0,10.0,40.0,40.0,40.0,40.0
2016.0,11.0,40.0,40.0,40.0,0.0
2016.0,12.0,40.0,40.0,0.0,0.0
2017.0,1.0,40.0,0.0,0.0,0.0
2017.0,2.0,0.0,0.0,0.0,0.0
2017.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,0.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,30.0
2017.0,8.0,0.0,0.0,30.0,270.0
2017.0,9.0,0.0,30.0,270.0,270.0
2017.0,10.0,30.0,270.0,270.0,270.0
2017.0,11.0,270.0,270.0,270.0,270.0
2017.0,12.0,270.0,270.0,270.0,290.0
2019.0,1.0,400.0,400.0,400.0,402.0
2015.0,10.0,0.0,0.0,0.0,0.0
2015.0,11.0,0.0,0.0,0.0,0.0
2015.0,12.0,0.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,0.0
2016.0,2.0,0.0,0.0,0.0,0.0
2016.0,3.0,0.0,0.0,0.0,56.0
2015.0,11.0,0.0,0.0,250.0,500.0
2015.0,12.0,0.0,250.0,500.0,500.0
2016.0,1.0,250.0,500.0,500.0,500.0
2016.0,2.0,500.0,500.0,500.0,1000.0
2016.0,3.0,500.0,500.0,1000.0,1000.0
2016.0,4.0,500.0,1000.0,1000.0,750.0
2016.0,5.0,1000.0,1000.0,750.0,500.0
2016.0,6.0,1000.0,750.0,500.0,500.0
2016.0,7.0,750.0,500.0,500.0,500.0
2016.0,8.0,500.0,500.0,500.0,0.0
2016.0,9.0,500.0,500.0,0.0,0.0
2016.0,10.0,500.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,60.0
2016.0,12.0,0.0,0.0,60.0,500.0
2017.0,1.0,0.0,60.0,500.0,500.0
2017.0,2.0,60.0,500.0,500.0,500.0
2017.0,3.0,500.0,500.0,500.0,500.0
2017.0,4.0,500.0,500.0,500.0,500.0
2017.0,5.0,500.0,500.0,500.0,440.0
2017.0,6.0,500.0,500.0,440.0,30.0
2017.0,7.0,500.0,440.0,30.0,500.0
2017.0,8.0,440.0,30.0,500.0,500.0
2017.0,9.0,30.0,500.0,500.0,500.0
2017.0,10.0,500.0,500.0,500.0,500.0
2017.0,11.0,500.0,500.0,500.0,500.0
2017.0,12.0,500.0,500.0,500.0,470.0
2018.0,1.0,500.0,500.0,470.0,0.0
2018.0,2.0,500.0,470.0,0.0,0.0
2018.0,3.0,470.0,0.0,0.0,0.0
2018.0,4.0,0.0,0.0,0.0,0.0
2018.0,5.0,0.0,0.0,0.0,0.0
2018.0,6.0,0.0,0.0,0.0,0.0
2018.0,7.0,0.0,0.0,0.0,0.0
2018.0,8.0,0.0,0.0,0.0,0.0
2018.0,9.0,0.0,0.0,0.0,0.0
2018.0,10.0,0.0,0.0,0.0,0.0
2018.0,11.0,0.0,0.0,0.0,0.0
2018.0,12.0,0.0,0.0,0.0,0.0
2019.0,1.0,0.0,0.0,0.0,400.0
2019.0,2.0,0.0,0.0,400.0,400.0
2019.0,3.0,0.0,400.0,400.0,400.0
2015.0,6.0,0.0,106.0,106.0,106.0
2015.0,7.0,106.0,106.0,106.0,106.0
2015.0,8.0,106.0,106.0,106.0,106.0
2015.0,9.0,106.0,106.0,106.0,106.0
2015.0,10.0,106.0,106.0,106.0,0.0
2015.0,11.0,106.0,106.0,0.0,0.0
2015.0,12.0,106.0,0.0,0.0,0.0
2016.0,1.0,0.0,0.0,0.0,100.0
2016.0,2.0,0.0,0.0,100.0,650.0
2016.0,3.0,0.0,100.0,650.0,650.0
2016.0,4.0,100.0,650.0,650.0,650.0
2016.0,5.0,650.0,650.0,650.0,650.0
2016.0,6.0,650.0,650.0,650.0,1256.0
2016.0,7.0,650.0,650.0,1256.0,1156.0
2016.0,8.0,650.0,1256.0,1156.0,1256.0
2016.0,9.0,1256.0,1156.0,1256.0,1356.0
2015.0,6.0,4000.0,3000.0,0.0,0.0
2015.0,7.0,3000.0,0.0,0.0,0.0
2015.0,8.0,0.0,0.0,0.0,7016.0
2015.0,9.0,0.0,0.0,7016.0,7016.0
2015.0,10.0,0.0,7016.0,7016.0,7016.0
2015.0,11.0,7016.0,7016.0,7016.0,7016.0
2015.0,12.0,7016.0,7016.0,7016.0,7016.0
2016.0,1.0,7016.0,7016.0,7016.0,7016.0
2016.0,2.0,7016.0,7016.0,7016.0,0.0
2016.0,3.0,7016.0,7016.0,0.0,0.0
2016.0,4.0,7016.0,0.0,0.0,0.0
2016.0,5.0,0.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,0.0
2016.0,11.0,0.0,0.0,0.0,0.0
2016.0,12.0,0.0,0.0,0.0,0.0
2017.0,1.0,0.0,0.0,0.0,0.0
2017.0,2.0,0.0,0.0,0.0,0.0
2017.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,0.0,0.0,0.0,0.0
2017.0,5.0,0.0,0.0,0.0,0.0
2017.0,6.0,0.0,0.0,0.0,0.0
2017.0,7.0,0.0,0.0,0.0,0.0
2017.0,8.0,0.0,0.0,0.0,0.0
2017.0,9.0,0.0,0.0,0.0,0.0
2017.0,10.0,0.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,0.0
2018.0,4.0,0.0,0.0,0.0,0.0
2018.0,5.0,0.0,0.0,0.0,0.0
2018.0,6.0,0.0,0.0,0.0,0.0
2018.0,7.0,0.0,0.0,0.0,0.0
2018.0,8.0,0.0,0.0,0.0,0.0
2018.0,9.0,0.0,0.0,0.0,0.0
2018.0,10.0,0.0,0.0,0.0,0.0
2018.0,11.0,0.0,0.0,0.0,0.0
2018.0,12.0,0.0,0.0,0.0,200.0
2019.0,1.0,0.0,0.0,200.0,200.0
2019.0,2.0,0.0,200.0,200.0,200.0
2019.0,3.0,200.0,200.0,200.0,500.0
2015.0,11.0,4816.0,3012.0,3012.0,3012.0
2015.0,12.0,3012.0,3012.0,3012.0,3012.0
2016.0,1.0,3012.0,3012.0,3012.0,3012.0
2016.0,2.0,3012.0,3012.0,3012.0,2.0
2016.0,3.0,3012.0,3012.0,2.0,0.0
2016.0,4.0,3012.0,2.0,0.0,0.0
2016.0,5.0,2.0,0.0,0.0,0.0
2016.0,6.0,0.0,0.0,0.0,0.0
2016.0,7.0,0.0,0.0,0.0,0.0
2016.0,8.0,0.0,0.0,0.0,0.0
2016.0,9.0,0.0,0.0,0.0,0.0
2016.0,10.0,0.0,0.0,0.0,1606.0
2016.0,11.0,0.0,0.0,1606.0,1608.0
2016.0,12.0,0.0,1606.0,1608.0,1608.0
2017.0,1.0,1606.0,1608.0,1608.0,1608.0
2017.0,2.0,1608.0,1608.0,1608.0,3014.0
2017.0,3.0,1608.0,1608.0,3014.0,3014.0
2017.0,4.0,1608.0,3014.0,3014.0,1408.0
2017.0,5.0,3014.0,3014.0,1408.0,1406.0
2017.0,6.0,3014.0,1408.0,1406.0,1406.0
2017.0,7.0,1408.0,1406.0,1406.0,1406.0
2017.0,8.0,1406.0,1406.0,1406.0,0.0
2017.0,9.0,1406.0,1406.0,0.0,0.0
2017.0,10.0,1406.0,0.0,0.0,0.0
2017.0,11.0,0.0,0.0,0.0,0.0
2017.0,12.0,0.0,0.0,0.0,0.0
2018.0,1.0,0.0,0.0,0.0,0.0
2018.0,2.0,0.0,0.0,0.0,0.0
2018.0,3.0,0.0,0.0,0.0,0.0
2018.0,4.0,0.0,0.0,0.0,0.0
2018.0,5.0,0.0,0.0,0.0,0.0
2018.0,6.0,0.0,0.0,0.0,0.0
2018.0,7.0,0.0,0.0,0.0,0.0
