Year,Month,n-2,n-1,n,y 
2017.0,2.0,100.0,100.0,200.0,200.0
2017.0,3.0,100.0,200.0,200.0,200.0
2017.0,4.0,200.0,200.0,200.0,200.0
2017.0,5.0,200.0,200.0,200.0,100.0
2017.0,6.0,200.0,200.0,100.0,100.0
2018.0,5.0,440.0,440.0,440.0,440.0
2018.0,6.0,440.0,440.0,440.0,440.0
2018.0,7.0,440.0,440.0,440.0,440.0
2016.0,5.0,200.0,202.0,262.0,262.0
2016.0,6.0,202.0,262.0,262.0,462.0
2016.0,7.0,262.0,262.0,462.0,462.0
2016.0,8.0,262.0,462.0,462.0,262.0
2016.0,9.0,462.0,462.0,262.0,260.0
2016.0,10.0,462.0,262.0,260.0,200.0
2016.0,11.0,262.0,260.0,200.0,200.0
2018.0,6.0,92.0,92.0,92.0,192.0
2018.0,7.0,92.0,92.0,192.0,192.0
2018.0,8.0,92.0,192.0,192.0,192.0
2018.0,9.0,192.0,192.0,192.0,380.0
2018.0,10.0,192.0,192.0,380.0,528.0
2018.0,11.0,192.0,380.0,528.0,2.0
2018.0,12.0,380.0,528.0,2.0,600.0
2019.0,1.0,528.0,2.0,600.0,600.0
2019.0,2.0,2.0,600.0,600.0,600.0
2019.0,3.0,600.0,600.0,600.0,600.0
2016.0,4.0,156.0,156.0,156.0,156.0
2016.0,5.0,156.0,156.0,156.0,156.0
2016.0,6.0,156.0,156.0,156.0,156.0
2016.0,4.0,806.0,806.0,806.0,806.0
2016.0,5.0,806.0,806.0,806.0,906.0
2016.0,6.0,806.0,806.0,906.0,906.0
2016.0,4.0,200.0,200.0,200.0,200.0
2016.0,5.0,200.0,200.0,200.0,200.0
2016.0,6.0,200.0,200.0,200.0,488.0
2016.0,7.0,200.0,200.0,488.0,288.0
2016.0,8.0,200.0,488.0,288.0,288.0
2016.0,9.0,488.0,288.0,288.0,288.0
2016.0,10.0,288.0,288.0,288.0,288.0
2016.0,11.0,288.0,288.0,288.0,288.0
2017.0,5.0,450.0,450.0,450.0,450.0
2017.0,6.0,450.0,450.0,450.0,450.0
2017.0,7.0,450.0,450.0,450.0,450.0
2018.0,1.0,500.0,500.0,500.0,500.0
2018.0,2.0,500.0,500.0,500.0,500.0
2018.0,3.0,500.0,500.0,500.0,808.0
2018.0,4.0,500.0,500.0,808.0,308.0
2018.0,5.0,500.0,808.0,308.0,308.0
2018.0,6.0,808.0,308.0,308.0,308.0
2018.0,7.0,308.0,308.0,308.0,508.0
2018.0,8.0,308.0,308.0,508.0,508.0
2018.0,9.0,308.0,508.0,508.0,200.0
2016.0,3.0,40.0,40.0,80.0,116.0
2016.0,4.0,40.0,80.0,116.0,116.0
2016.0,5.0,80.0,116.0,116.0,116.0
2016.0,6.0,116.0,116.0,116.0,76.0
2016.0,7.0,116.0,116.0,76.0,76.0
2016.0,8.0,116.0,76.0,76.0,36.0
2015.0,12.0,920.0,920.0,920.0,904.0
2016.0,1.0,920.0,920.0,904.0,912.0
2016.0,2.0,920.0,904.0,912.0,8.0
2016.0,3.0,904.0,912.0,8.0,236.0
2018.0,8.0,704.0,608.0,580.0,644.0
2018.0,9.0,608.0,580.0,644.0,688.0
2018.0,10.0,580.0,644.0,688.0,910.0
2018.0,11.0,644.0,688.0,910.0,870.0
2015.0,10.0,206.0,250.0,250.0,250.0
2015.0,11.0,250.0,250.0,250.0,250.0
2015.0,12.0,250.0,250.0,250.0,250.0
2016.0,1.0,250.0,250.0,250.0,250.0
2016.0,2.0,250.0,250.0,250.0,600.0
2016.0,3.0,250.0,250.0,600.0,600.0
2016.0,4.0,250.0,600.0,600.0,600.0
2016.0,5.0,600.0,600.0,600.0,600.0
2016.0,6.0,600.0,600.0,600.0,600.0
2016.0,7.0,600.0,600.0,600.0,600.0
2017.0,12.0,400.0,400.0,400.0,400.0
2018.0,1.0,400.0,400.0,400.0,400.0
2017.0,10.0,406.0,406.0,406.0,406.0
2017.0,11.0,406.0,406.0,406.0,406.0
2017.0,12.0,406.0,406.0,406.0,406.0
2015.0,6.0,10.0,100.0,166.0,176.0
2015.0,7.0,100.0,166.0,176.0,236.0
2015.0,8.0,166.0,176.0,236.0,236.0
2015.0,9.0,176.0,236.0,236.0,226.0
2015.0,10.0,236.0,236.0,226.0,136.0
2015.0,11.0,236.0,226.0,136.0,70.0
2015.0,12.0,226.0,136.0,70.0,60.0
2016.0,12.0,80.0,80.0,80.0,80.0
2017.0,1.0,80.0,80.0,80.0,80.0
2017.0,2.0,80.0,80.0,80.0,150.0
2017.0,3.0,80.0,80.0,150.0,70.0
2017.0,4.0,80.0,150.0,70.0,70.0
2017.0,5.0,150.0,70.0,70.0,70.0
2017.0,6.0,70.0,70.0,70.0,70.0
2017.0,7.0,70.0,70.0,70.0,70.0
2017.0,8.0,70.0,70.0,70.0,200.0
2017.0,9.0,70.0,70.0,200.0,200.0
2017.0,10.0,70.0,200.0,200.0,200.0
2017.0,11.0,200.0,200.0,200.0,200.0
2017.0,12.0,200.0,200.0,200.0,200.0
2018.0,1.0,200.0,200.0,200.0,200.0
2018.0,2.0,882.0,882.0,882.0,882.0
2018.0,12.0,888.0,626.0,626.0,600.0
2019.0,1.0,626.0,626.0,600.0,600.0
2019.0,2.0,626.0,600.0,600.0,390.0
2019.0,3.0,600.0,600.0,390.0,190.0
2015.0,9.0,500.0,500.0,500.0,500.0
2015.0,10.0,500.0,500.0,500.0,500.0
2015.0,11.0,500.0,500.0,500.0,500.0
2015.0,12.0,500.0,500.0,500.0,70.0
2016.0,1.0,500.0,500.0,70.0,500.0
2016.0,2.0,500.0,70.0,500.0,520.0
2016.0,3.0,70.0,500.0,520.0,520.0
2016.0,4.0,500.0,520.0,520.0,520.0
2016.0,5.0,520.0,520.0,520.0,520.0
2016.0,6.0,520.0,520.0,520.0,450.0
2016.0,7.0,520.0,520.0,450.0,20.0
2015.0,4.0,32.0,20.0,20.0,26.0
2015.0,5.0,20.0,20.0,26.0,76.0
2015.0,6.0,20.0,26.0,76.0,56.0
2015.0,7.0,26.0,76.0,56.0,56.0
2015.0,8.0,76.0,56.0,56.0,56.0
2015.0,9.0,56.0,56.0,56.0,56.0
2015.0,10.0,56.0,56.0,56.0,50.0
2016.0,8.0,148.0,148.0,148.0,148.0
2016.0,9.0,148.0,148.0,148.0,270.0
2016.0,10.0,148.0,148.0,270.0,276.0
2016.0,11.0,148.0,270.0,276.0,128.0
2016.0,12.0,270.0,276.0,128.0,328.0
2017.0,1.0,276.0,128.0,328.0,378.0
2017.0,2.0,128.0,328.0,378.0,378.0
2017.0,3.0,328.0,378.0,378.0,256.0
2017.0,4.0,378.0,378.0,256.0,250.0
2017.0,5.0,378.0,256.0,250.0,250.0
2017.0,6.0,256.0,250.0,250.0,50.0
2017.0,11.0,174.0,174.0,204.0,208.0
2017.0,12.0,174.0,204.0,208.0,208.0
2018.0,1.0,204.0,208.0,208.0,216.0
2018.0,2.0,208.0,208.0,216.0,42.0
2018.0,3.0,208.0,216.0,42.0,52.0
2018.0,4.0,216.0,42.0,52.0,22.0
2018.0,5.0,42.0,52.0,22.0,18.0
2018.0,6.0,52.0,22.0,18.0,28.0
2018.0,7.0,22.0,18.0,28.0,70.0
2018.0,8.0,18.0,28.0,70.0,70.0
2018.0,9.0,28.0,70.0,70.0,62.0
2018.0,10.0,70.0,70.0,62.0,100.0
2018.0,11.0,70.0,62.0,100.0,50.0
2018.0,12.0,62.0,100.0,50.0,50.0
2019.0,1.0,100.0,50.0,50.0,50.0
2019.0,2.0,50.0,50.0,50.0,50.0
2015.0,4.0,704.0,684.0,464.0,244.0
2015.0,5.0,684.0,464.0,244.0,364.0
2015.0,6.0,464.0,244.0,364.0,364.0
2015.0,7.0,244.0,364.0,364.0,120.0
2015.0,8.0,364.0,364.0,120.0,120.0
2015.0,9.0,364.0,120.0,120.0,120.0
2015.0,10.0,120.0,120.0,120.0,120.0
2015.0,11.0,120.0,120.0,120.0,20.0
2015.0,12.0,120.0,120.0,20.0,20.0
2016.0,1.0,120.0,20.0,20.0,20.0
2016.0,2.0,20.0,20.0,20.0,20.0
2016.0,3.0,20.0,20.0,20.0,20.0
2016.0,4.0,20.0,20.0,20.0,20.0
2017.0,4.0,30.0,30.0,30.0,30.0
2017.0,5.0,30.0,30.0,30.0,30.0
2017.0,6.0,30.0,30.0,30.0,30.0
2018.0,1.0,40.0,40.0,40.0,40.0
2018.0,2.0,40.0,40.0,40.0,40.0
2018.0,3.0,40.0,40.0,40.0,40.0
2018.0,8.0,300.0,300.0,300.0,300.0
2018.0,9.0,300.0,300.0,300.0,300.0
2016.0,11.0,4.0,60.0,60.0,60.0
2016.0,12.0,60.0,60.0,60.0,60.0
2017.0,1.0,60.0,60.0,60.0,60.0
2017.0,2.0,60.0,60.0,60.0,56.0
2017.0,7.0,60.0,60.0,60.0,60.0
2017.0,8.0,60.0,60.0,60.0,60.0
2017.0,9.0,60.0,60.0,60.0,60.0
2018.0,4.0,62.0,62.0,62.0,62.0
2018.0,5.0,62.0,62.0,62.0,62.0
2018.0,6.0,62.0,62.0,62.0,62.0
2019.0,1.0,174.0,174.0,438.0,438.0
2019.0,2.0,174.0,438.0,438.0,638.0
2019.0,3.0,438.0,438.0,638.0,638.0
2016.0,11.0,8.0,120.0,120.0,120.0
2016.0,12.0,120.0,120.0,120.0,120.0
2017.0,1.0,120.0,120.0,120.0,120.0
2017.0,2.0,120.0,120.0,120.0,112.0
2017.0,7.0,118.0,118.0,118.0,118.0
2017.0,8.0,118.0,118.0,118.0,118.0
2017.0,9.0,118.0,118.0,118.0,118.0
2018.0,4.0,124.0,124.0,124.0,124.0
2018.0,5.0,124.0,124.0,124.0,124.0
2018.0,6.0,124.0,124.0,124.0,124.0
2019.0,1.0,500.0,500.0,500.0,500.0
2016.0,5.0,450.0,450.0,450.0,450.0
2016.0,6.0,450.0,450.0,450.0,450.0
2016.0,7.0,450.0,450.0,450.0,450.0
2017.0,7.0,200.0,200.0,300.0,400.0
2017.0,8.0,200.0,300.0,400.0,400.0
2017.0,9.0,300.0,400.0,400.0,906.0
2017.0,10.0,400.0,400.0,906.0,706.0
2017.0,11.0,400.0,906.0,706.0,706.0
2017.0,12.0,906.0,706.0,706.0,606.0
2018.0,1.0,706.0,706.0,606.0,506.0
2018.0,2.0,706.0,606.0,506.0,506.0
2015.0,12.0,600.0,600.0,600.0,600.0
2016.0,1.0,600.0,600.0,600.0,600.0
2017.0,4.0,50.0,50.0,50.0,50.0
2017.0,5.0,50.0,50.0,50.0,50.0
2017.0,6.0,50.0,50.0,50.0,50.0
2016.0,8.0,114.0,114.0,114.0,114.0
2016.0,9.0,114.0,114.0,114.0,114.0
2016.0,10.0,114.0,114.0,114.0,114.0
2018.0,12.0,66.0,720.0,700.0,700.0
2019.0,1.0,720.0,700.0,700.0,700.0
2015.0,10.0,200.0,200.0,200.0,200.0
2015.0,11.0,200.0,200.0,200.0,200.0
2015.0,12.0,200.0,200.0,200.0,200.0
2016.0,7.0,250.0,250.0,250.0,250.0
2016.0,8.0,250.0,250.0,250.0,500.0
2016.0,9.0,250.0,250.0,500.0,500.0
2016.0,10.0,250.0,500.0,500.0,250.0
2016.0,11.0,500.0,500.0,250.0,250.0
2016.0,12.0,500.0,250.0,250.0,282.0
2016.0,1.0,4.0,4.0,4.0,4.0
2017.0,6.0,180.0,180.0,180.0,180.0
2017.0,7.0,180.0,180.0,180.0,180.0
2017.0,8.0,180.0,180.0,180.0,180.0
2018.0,1.0,100.0,238.0,238.0,238.0
2018.0,2.0,238.0,238.0,238.0,238.0
2018.0,3.0,238.0,238.0,238.0,238.0
2018.0,4.0,238.0,238.0,238.0,138.0
2015.0,11.0,296.0,246.0,246.0,286.0
2015.0,12.0,246.0,246.0,286.0,286.0
2016.0,1.0,246.0,286.0,286.0,286.0
2016.0,2.0,286.0,286.0,286.0,40.0
2016.0,3.0,286.0,286.0,40.0,40.0
2016.0,4.0,286.0,40.0,40.0,40.0
2019.0,3.0,34.0,34.0,250.0,250.0
2015.0,4.0,830.0,810.0,816.0,566.0
2015.0,5.0,810.0,816.0,566.0,256.0
2015.0,6.0,816.0,566.0,256.0,658.0
2015.0,7.0,566.0,256.0,658.0,660.0
2016.0,3.0,458.0,510.0,58.0,354.0
2018.0,8.0,578.0,506.0,438.0,482.0
2018.0,9.0,506.0,438.0,482.0,458.0
2016.0,3.0,200.0,500.0,500.0,500.0
2016.0,4.0,500.0,500.0,500.0,300.0
2016.0,5.0,500.0,500.0,300.0,300.0
2017.0,10.0,500.0,500.0,550.0,250.0
2017.0,11.0,500.0,550.0,250.0,850.0
2017.0,12.0,550.0,250.0,850.0,850.0
2018.0,1.0,250.0,850.0,850.0,850.0
2018.0,2.0,850.0,850.0,850.0,890.0
2017.0,9.0,100.0,16.0,16.0,16.0
2017.0,10.0,16.0,16.0,16.0,16.0
2017.0,11.0,16.0,16.0,16.0,16.0
2017.0,12.0,16.0,16.0,16.0,16.0
2018.0,5.0,6.0,6.0,6.0,6.0
2018.0,6.0,6.0,6.0,6.0,6.0
2018.0,7.0,6.0,6.0,6.0,6.0
2016.0,8.0,120.0,120.0,120.0,120.0
2016.0,9.0,120.0,120.0,120.0,120.0
2016.0,10.0,120.0,120.0,120.0,140.0
2016.0,11.0,120.0,120.0,140.0,600.0
2016.0,12.0,120.0,140.0,600.0,600.0
2017.0,1.0,140.0,600.0,600.0,620.0
2017.0,2.0,600.0,600.0,620.0,620.0
2017.0,3.0,600.0,620.0,620.0,920.0
2017.0,4.0,620.0,620.0,920.0,900.0
2017.0,5.0,620.0,920.0,900.0,320.0
2017.0,6.0,920.0,900.0,320.0,320.0
2017.0,7.0,900.0,320.0,320.0,300.0
2017.0,8.0,320.0,320.0,300.0,300.0
2017.0,10.0,40.0,40.0,40.0,40.0
2017.0,11.0,40.0,40.0,40.0,40.0
2017.0,12.0,40.0,40.0,40.0,40.0
2018.0,1.0,40.0,40.0,40.0,40.0
2018.0,2.0,40.0,40.0,40.0,40.0
2018.0,3.0,40.0,40.0,40.0,40.0
2018.0,4.0,40.0,40.0,40.0,40.0
2018.0,5.0,40.0,40.0,40.0,40.0
2018.0,6.0,40.0,40.0,40.0,40.0
2018.0,2.0,20.0,20.0,20.0,20.0
2018.0,3.0,20.0,20.0,20.0,20.0
2018.0,4.0,20.0,20.0,20.0,20.0
2018.0,9.0,30.0,30.0,30.0,30.0
2015.0,11.0,200.0,200.0,200.0,550.0
2015.0,12.0,200.0,200.0,550.0,550.0
2016.0,1.0,200.0,550.0,550.0,880.0
2016.0,2.0,550.0,550.0,880.0,680.0
2016.0,3.0,550.0,880.0,680.0,680.0
2016.0,4.0,880.0,680.0,680.0,680.0
2016.0,5.0,680.0,680.0,680.0,330.0
2016.0,6.0,680.0,680.0,330.0,330.0
2018.0,10.0,490.0,490.0,490.0,952.0
2018.0,11.0,490.0,490.0,952.0,952.0
2018.0,12.0,490.0,952.0,952.0,952.0
2019.0,1.0,952.0,952.0,952.0,500.0
2019.0,2.0,952.0,952.0,500.0,500.0
2019.0,3.0,952.0,500.0,500.0,500.0
2016.0,10.0,260.0,470.0,470.0,470.0
2016.0,11.0,470.0,470.0,470.0,470.0
2016.0,12.0,470.0,470.0,470.0,470.0
2017.0,1.0,470.0,470.0,470.0,210.0
2018.0,7.0,150.0,250.0,250.0,350.0
2018.0,8.0,250.0,250.0,350.0,550.0
2018.0,9.0,250.0,350.0,550.0,750.0
2016.0,8.0,30.0,30.0,196.0,706.0
2016.0,9.0,30.0,196.0,706.0,706.0
2016.0,10.0,196.0,706.0,706.0,706.0
2016.0,11.0,706.0,706.0,706.0,676.0
2016.0,12.0,706.0,706.0,676.0,676.0
2017.0,1.0,706.0,676.0,676.0,510.0
2018.0,6.0,180.0,180.0,180.0,180.0
2018.0,7.0,180.0,180.0,180.0,180.0
2018.0,8.0,180.0,180.0,180.0,380.0
2018.0,9.0,180.0,180.0,380.0,400.0
2016.0,12.0,96.0,110.0,110.0,816.0
2017.0,1.0,110.0,110.0,816.0,818.0
2017.0,2.0,110.0,816.0,818.0,818.0
2015.0,4.0,784.0,784.0,784.0,660.0
2017.0,1.0,802.0,802.0,802.0,802.0
2017.0,2.0,802.0,802.0,802.0,802.0
2017.0,3.0,802.0,802.0,802.0,802.0
2019.0,1.0,380.0,380.0,380.0,380.0
2015.0,10.0,206.0,206.0,206.0,206.0
2015.0,11.0,206.0,206.0,206.0,206.0
2016.0,10.0,300.0,300.0,300.0,300.0
2016.0,11.0,300.0,300.0,300.0,300.0
2016.0,12.0,300.0,300.0,300.0,300.0
2018.0,1.0,300.0,300.0,300.0,300.0
2018.0,2.0,300.0,300.0,300.0,300.0
2018.0,3.0,300.0,300.0,300.0,300.0
2018.0,12.0,302.0,44.0,44.0,50.0
2019.0,1.0,44.0,44.0,50.0,30.0
2019.0,2.0,44.0,50.0,30.0,30.0
2019.0,3.0,50.0,30.0,30.0,60.0
2015.0,8.0,16.0,66.0,496.0,582.0
2015.0,9.0,66.0,496.0,582.0,582.0
2015.0,10.0,496.0,582.0,582.0,616.0
2015.0,11.0,582.0,582.0,616.0,616.0
2015.0,12.0,582.0,616.0,616.0,566.0
2016.0,1.0,616.0,616.0,566.0,536.0
2016.0,2.0,616.0,566.0,536.0,450.0
2016.0,3.0,566.0,536.0,450.0,450.0
2016.0,4.0,536.0,450.0,450.0,400.0
2016.0,5.0,450.0,450.0,400.0,450.0
2016.0,6.0,450.0,400.0,450.0,582.0
2016.0,7.0,400.0,450.0,582.0,222.0
2016.0,8.0,450.0,582.0,222.0,222.0
2016.0,9.0,582.0,222.0,222.0,322.0
2016.0,10.0,222.0,222.0,322.0,822.0
2018.0,6.0,452.0,452.0,852.0,852.0
2018.0,7.0,452.0,852.0,852.0,800.0
2018.0,8.0,852.0,852.0,800.0,800.0
2018.0,9.0,852.0,800.0,800.0,800.0
2016.0,12.0,400.0,400.0,400.0,400.0
2017.0,1.0,400.0,400.0,400.0,400.0
2017.0,2.0,400.0,400.0,400.0,400.0
2017.0,11.0,50.0,50.0,50.0,50.0
2017.0,12.0,50.0,50.0,50.0,50.0
2018.0,1.0,50.0,50.0,50.0,50.0
2018.0,6.0,96.0,96.0,96.0,498.0
2018.0,7.0,96.0,96.0,498.0,498.0
2018.0,8.0,96.0,498.0,498.0,498.0
2018.0,9.0,498.0,498.0,498.0,402.0
2016.0,3.0,100.0,20.0,20.0,20.0
2016.0,4.0,20.0,20.0,20.0,76.0
2016.0,5.0,20.0,20.0,76.0,76.0
2016.0,6.0,20.0,76.0,76.0,76.0
2016.0,7.0,76.0,76.0,76.0,76.0
2016.0,8.0,76.0,76.0,76.0,76.0
2016.0,9.0,76.0,76.0,76.0,76.0
2016.0,10.0,76.0,76.0,76.0,604.0
2016.0,11.0,76.0,76.0,604.0,604.0
2016.0,12.0,76.0,604.0,604.0,604.0
2017.0,1.0,604.0,604.0,604.0,604.0
2017.0,2.0,604.0,604.0,604.0,604.0
2017.0,3.0,604.0,604.0,604.0,604.0
2018.0,7.0,52.0,152.0,152.0,252.0
2018.0,8.0,152.0,152.0,252.0,452.0
2018.0,9.0,152.0,252.0,452.0,652.0
2016.0,2.0,6.0,6.0,6.0,6.0
2016.0,3.0,6.0,6.0,6.0,6.0
2016.0,4.0,6.0,6.0,6.0,26.0
2016.0,5.0,6.0,6.0,26.0,20.0
2016.0,6.0,6.0,26.0,20.0,20.0
2016.0,7.0,26.0,20.0,20.0,20.0
2016.0,8.0,20.0,20.0,20.0,20.0
2016.0,9.0,20.0,20.0,20.0,20.0
2015.0,10.0,192.0,192.0,192.0,192.0
2015.0,11.0,192.0,192.0,192.0,192.0
2015.0,12.0,192.0,192.0,192.0,200.0
2016.0,1.0,192.0,192.0,200.0,40.0
2016.0,2.0,192.0,200.0,40.0,40.0
2016.0,3.0,200.0,40.0,40.0,40.0
2016.0,4.0,40.0,40.0,40.0,80.0
2016.0,5.0,40.0,40.0,80.0,80.0
2016.0,6.0,40.0,80.0,80.0,152.0
2016.0,7.0,80.0,80.0,152.0,120.0
2016.0,8.0,80.0,152.0,120.0,200.0
2016.0,9.0,152.0,120.0,200.0,200.0
2016.0,10.0,120.0,200.0,200.0,260.0
2016.0,11.0,200.0,200.0,260.0,260.0
2016.0,12.0,200.0,260.0,260.0,180.0
2017.0,1.0,260.0,260.0,180.0,280.0
2017.0,2.0,260.0,180.0,280.0,200.0
2017.0,3.0,180.0,280.0,200.0,200.0
2017.0,4.0,280.0,200.0,200.0,100.0
2017.0,5.0,200.0,200.0,100.0,100.0
2017.0,6.0,200.0,100.0,100.0,100.0
2017.0,7.0,100.0,100.0,100.0,100.0
2017.0,8.0,100.0,100.0,100.0,100.0
2017.0,9.0,100.0,100.0,100.0,300.0
2017.0,10.0,100.0,100.0,300.0,300.0
2017.0,11.0,100.0,300.0,300.0,300.0
2017.0,12.0,300.0,300.0,300.0,300.0
2018.0,1.0,300.0,300.0,300.0,200.0
2018.0,2.0,300.0,300.0,200.0,200.0
2018.0,3.0,300.0,200.0,200.0,248.0
2018.0,4.0,200.0,200.0,248.0,248.0
2018.0,5.0,200.0,248.0,248.0,248.0
2018.0,6.0,248.0,248.0,248.0,248.0
2018.0,7.0,248.0,248.0,248.0,348.0
2018.0,8.0,248.0,248.0,348.0,348.0
2018.0,9.0,248.0,348.0,348.0,100.0
2017.0,9.0,650.0,650.0,650.0,650.0
2017.0,10.0,650.0,650.0,650.0,650.0
2017.0,11.0,650.0,650.0,650.0,650.0
2015.0,5.0,34.0,34.0,34.0,34.0
2015.0,6.0,34.0,34.0,34.0,34.0
2015.0,7.0,34.0,34.0,34.0,34.0
2016.0,6.0,96.0,96.0,162.0,162.0
2016.0,7.0,96.0,162.0,162.0,162.0
2016.0,8.0,162.0,162.0,162.0,162.0
2016.0,9.0,162.0,162.0,162.0,66.0
2016.0,10.0,162.0,162.0,66.0,66.0
2017.0,4.0,10.0,10.0,10.0,10.0
2017.0,5.0,10.0,10.0,10.0,10.0
2017.0,6.0,10.0,10.0,10.0,10.0
2019.0,1.0,56.0,56.0,256.0,256.0
2019.0,2.0,56.0,256.0,256.0,256.0
2019.0,3.0,256.0,256.0,256.0,200.0
2017.0,9.0,600.0,600.0,600.0,600.0
2017.0,10.0,600.0,600.0,600.0,600.0
2017.0,11.0,600.0,600.0,600.0,600.0
2019.0,2.0,600.0,600.0,600.0,600.0
2019.0,3.0,600.0,600.0,600.0,600.0
2017.0,6.0,400.0,400.0,400.0,400.0
2017.0,7.0,400.0,400.0,400.0,400.0
2017.0,8.0,400.0,400.0,400.0,400.0
2017.0,5.0,100.0,100.0,100.0,100.0
2017.0,6.0,100.0,100.0,100.0,100.0
2017.0,7.0,100.0,100.0,100.0,100.0
2018.0,7.0,758.0,758.0,758.0,758.0
2018.0,8.0,758.0,758.0,758.0,958.0
2015.0,4.0,250.0,250.0,250.0,250.0
2015.0,9.0,200.0,200.0,200.0,368.0
2015.0,10.0,200.0,200.0,368.0,454.0
2015.0,11.0,200.0,368.0,454.0,548.0
2016.0,12.0,608.0,578.0,578.0,578.0
2017.0,1.0,578.0,578.0,578.0,578.0
2017.0,2.0,578.0,578.0,578.0,268.0
2017.0,3.0,578.0,578.0,268.0,760.0
2017.0,4.0,578.0,268.0,760.0,760.0
2017.0,5.0,268.0,760.0,760.0,820.0
2017.0,6.0,760.0,760.0,820.0,820.0
2017.0,7.0,760.0,820.0,820.0,820.0
2018.0,5.0,208.0,824.0,674.0,674.0
2018.0,6.0,824.0,674.0,674.0,730.0
2018.0,7.0,674.0,674.0,730.0,732.0
2018.0,8.0,674.0,730.0,732.0,732.0
2018.0,9.0,730.0,732.0,732.0,308.0
2018.0,4.0,156.0,156.0,100.0,100.0
2018.0,5.0,156.0,100.0,100.0,132.0
2016.0,7.0,150.0,150.0,150.0,150.0
2016.0,8.0,150.0,150.0,150.0,150.0
2016.0,9.0,150.0,150.0,150.0,150.0
2017.0,11.0,200.0,200.0,200.0,200.0
2017.0,12.0,200.0,200.0,200.0,200.0
2018.0,1.0,200.0,200.0,200.0,200.0
2018.0,6.0,50.0,50.0,50.0,50.0
2018.0,7.0,50.0,50.0,50.0,50.0
2018.0,8.0,50.0,50.0,50.0,50.0
2018.0,9.0,50.0,50.0,50.0,202.0
2018.0,10.0,50.0,50.0,202.0,402.0
2018.0,11.0,50.0,202.0,402.0,402.0
2016.0,12.0,30.0,100.0,100.0,100.0
2017.0,1.0,100.0,100.0,100.0,100.0
2017.0,2.0,100.0,100.0,100.0,100.0
2017.0,3.0,100.0,100.0,100.0,70.0
2017.0,11.0,200.0,200.0,200.0,200.0
2017.0,12.0,200.0,200.0,200.0,200.0
2018.0,1.0,200.0,200.0,200.0,200.0
2019.0,1.0,64.0,64.0,64.0,64.0
2019.0,2.0,64.0,64.0,64.0,60.0
2015.0,8.0,400.0,400.0,400.0,400.0
2017.0,2.0,6.0,6.0,6.0,6.0
2017.0,3.0,6.0,6.0,6.0,6.0
2017.0,4.0,6.0,6.0,6.0,6.0
2017.0,4.0,50.0,50.0,50.0,200.0
2017.0,5.0,50.0,50.0,200.0,200.0
2017.0,6.0,50.0,200.0,200.0,406.0
2017.0,7.0,200.0,200.0,406.0,356.0
2017.0,8.0,200.0,406.0,356.0,356.0
2017.0,9.0,406.0,356.0,356.0,356.0
2017.0,10.0,356.0,356.0,356.0,506.0
2017.0,11.0,356.0,356.0,506.0,506.0
2017.0,12.0,356.0,506.0,506.0,300.0
2018.0,1.0,506.0,506.0,300.0,300.0
2018.0,2.0,506.0,300.0,300.0,300.0
2018.0,3.0,300.0,300.0,300.0,300.0
2018.0,4.0,300.0,300.0,300.0,202.0
2018.0,5.0,300.0,300.0,202.0,202.0
2018.0,6.0,300.0,202.0,202.0,202.0
2018.0,7.0,202.0,202.0,202.0,402.0
2018.0,8.0,202.0,202.0,402.0,402.0
2018.0,9.0,202.0,402.0,402.0,402.0
2018.0,10.0,402.0,402.0,402.0,750.0
2015.0,5.0,958.0,958.0,958.0,10.0
2015.0,10.0,100.0,100.0,100.0,100.0
2015.0,11.0,100.0,100.0,100.0,100.0
2015.0,12.0,100.0,100.0,100.0,100.0
2016.0,11.0,100.0,100.0,100.0,100.0
2016.0,12.0,100.0,100.0,100.0,100.0
2017.0,1.0,100.0,100.0,100.0,100.0
2017.0,11.0,100.0,100.0,100.0,218.0
2017.0,12.0,100.0,100.0,218.0,218.0
2018.0,1.0,100.0,218.0,218.0,278.0
2018.0,2.0,218.0,218.0,278.0,246.0
2018.0,3.0,218.0,278.0,246.0,246.0
2018.0,4.0,278.0,246.0,246.0,246.0
2018.0,5.0,246.0,246.0,246.0,128.0
2018.0,6.0,246.0,246.0,128.0,128.0
2018.0,7.0,246.0,128.0,128.0,468.0
2018.0,8.0,128.0,128.0,468.0,400.0
2018.0,9.0,128.0,468.0,400.0,400.0
2018.0,10.0,468.0,400.0,400.0,300.0
2018.0,11.0,400.0,400.0,300.0,300.0
2018.0,12.0,400.0,300.0,300.0,500.0
2019.0,1.0,300.0,300.0,500.0,200.0
2019.0,2.0,300.0,500.0,200.0,200.0
2019.0,3.0,500.0,200.0,200.0,250.0
2016.0,6.0,200.0,200.0,200.0,200.0
2016.0,7.0,200.0,200.0,200.0,200.0
2016.0,8.0,200.0,200.0,200.0,200.0
2017.0,7.0,500.0,500.0,600.0,600.0
2017.0,8.0,500.0,600.0,600.0,600.0
2017.0,9.0,600.0,600.0,600.0,600.0
2017.0,10.0,600.0,600.0,600.0,100.0
2017.0,11.0,600.0,600.0,100.0,100.0
2018.0,9.0,102.0,102.0,102.0,102.0
2016.0,7.0,300.0,300.0,300.0,300.0
2016.0,8.0,300.0,300.0,300.0,300.0
2016.0,9.0,300.0,300.0,300.0,300.0
2017.0,3.0,300.0,300.0,300.0,300.0
